OrderID,CustomerID,City,Restaurant,Meal,Quantity,OrderValue,PaymentMethod,DeliveryTime(mins),OrderStatus,OrderDate
2664,7789,Ibadan,Mr Biggs,Burger & Fries,4,5972.71,Transfer,60,Delivered,2024-01-02 20:23:00
2665,1785,Enugu,Dominos Pizza,Burger & Fries,2,13833.47,Card,41,Delivered,2024-01-02 20:24:00
2666,7139,Abuja,Mr Biggs,Yam & Egg Sauce,1,11229.57,Wallet,61,Delivered,2024-01-02 20:25:00
2667,7344,Lagos,Chicken Republic,Jollof Rice & Chicken,4,3161.84,Transfer,88,Delivered,2024-01-02 20:26:00
2668,3416,Enugu,Kilimanjaro,Yam & Egg Sauce,4,5605.65,Wallet,52,Delivered,2024-01-02 20:27:00
2669,9988,Uyo,Dominos Pizza,Fried Rice & Turkey,1,2023.51,Transfer,13,Delivered,2024-01-02 20:28:00
2670,5154,Benin City,Kilimanjoro,Spaghetti Bolognese,4,6856.7,Transfer,53,Delivered,2024-01-02 20:29:00
2671,6619,Asaba,The Place,Spaghetti Bolognese,3,12647.04,Transfer,30,Pending,2024-01-02 20:30:00
2672,2936,Asaba,Mr Biggs,Yam & Egg Sauce,4,13787.18,Cash,49,Delivered,2024-01-02 20:31:00
2673,4807,Benin City,Chicken Republic,Jollof Rice & Chicken,1,10309.31,Cash,60,Delivered,2024-01-02 20:32:00
2674,8151,Abuja,Sweet Sensation,Jollof Rice & Chicken,4,3289.21,Card,63,Delivered,2024-01-02 20:33:00
2675,4236,Port Harcourt,Mr Biggs,Yam & Egg Sauce,2,6193.51,Card,34,Cancelled,2024-01-02 20:34:00
2676,3352,Abuja,Kilimanjaro,Ice Cream,2,5336.99,Card,43,Delivered,2024-01-02 20:35:00
2677,2932,Abeokuta,Kilimanjoro,Shawarma,4,5741.31,Transfer,28,Delivered,2024-01-02 20:36:00
2678,9556,Abuja,Dominos Pizza,Pizza (Large),2,11038.07,Transfer,26,Delivered,2024-01-02 20:37:00
2679,5916,Port Harcourt,Sweet Sensation,Ice Cream,4,7676.63,Card,84,Failed,2024-01-02 20:38:00
2680,6498,Ibadan,Chicken Republic,Ice Cream,1,4437.86,Wallet,11,Delivered,2024-01-02 20:39:00
2681,1946,Abuja,Coldstone,Jollof Rice & Chicken,2,13613.51,Transfer,16,Delivered,2024-01-02 20:40:00
2682,2439,Lagos,Coldstone,Shawarma,2,2230.36,Cash,80,Delivered,2024-01-02 20:41:00
2683,8730,Uyo,Chicken Republic,Burger & Fries,1,6415.48,Cash,26,Pending,2024-01-02 20:42:00
2684,5857,Lagos,Kilimanjaro,Spaghetti Bolognese,3,14635.03,Wallet,76,Delivered,2024-01-02 20:43:00
2685,1340,Uyo,Dominos Pizza,Spaghetti Bolognese,4,11611.6,Wallet,77,Delivered,2024-01-02 20:44:00
2686,1382,Benin City,Chopnownow,Yam & Egg Sauce,3,2003.4,Card,41,Delivered,2024-01-02 20:45:00
2687,9491,Abuja,Kilimanjaro,Yam & Egg Sauce,1,3058.06,Transfer,40,Delivered,2024-01-02 20:46:00
2688,1138,Enugu,Kilimanjaro,Spaghetti Bolognese,3,13552.84,Card,31,Pending,2024-01-02 20:47:00
2689,1358,Abeokuta,Dominos Pizza,Ice Cream,2,13668.53,Cash,83,Pending,2024-01-02 20:48:00
2690,5931,Uyo,Chopnownow,Fried Rice & Turkey,2,9101.87,Transfer,14,Pending,2024-01-02 20:49:00
2691,4456,Enugu,Kilimanjaro,Spaghetti Bolognese,4,6036.26,Card,62,Delivered,2024-01-02 20:50:00
2692,2627,Asaba,Coldstone,Jollof Rice & Chicken,2,2567.92,Wallet,89,Pending,2024-01-02 20:51:00
2693,7626,Asaba,Sweet Sensation,Ice Cream,4,8231.51,Wallet,80,Delivered,2024-01-02 20:52:00
2694,6004,Port Harcourt,Coldstone,Efo Riro & Poundo,1,2673.17,Cash,82,Delivered,2024-01-02 20:53:00
2695,7652,Asaba,Chopnownow,Pizza (Large),3,5061.37,Wallet,65,Delivered,2024-01-02 20:54:00
2696,7416,Ibadan,The Place,Small Chops,4,6059.88,Transfer,69,Delivered,2024-01-02 20:55:00
2697,4170,Uyo,Coldstone,Small Chops,3,3252.51,Transfer,41,Cancelled,2024-01-02 20:56:00
2698,4835,Abeokuta,Coldstone,Efo Riro & Poundo,4,8109.18,Card,18,Delivered,2024-01-02 20:57:00
2699,9017,Lagos,Dominos Pizza,Efo Riro & Poundo,2,2182.46,Transfer,43,Delivered,2024-01-02 20:58:00
2700,3151,Ibadan,Kilimanjaro,Efo Riro & Poundo,2,12388.52,Wallet,34,Delivered,2024-01-02 20:59:00
2701,7905,Enugu,Kilimanjaro,Ice Cream,4,2358.87,Wallet,12,Delivered,2024-01-02 21:00:00
2702,3834,Enugu,The Place,Shawarma,3,11896.35,Wallet,66,Delivered,2024-01-02 21:01:00
2703,3567,Uyo,Kilimanjoro,Fried Rice & Turkey,3,14104.56,Card,43,Delivered,2024-01-02 21:02:00
2704,2307,Port Harcourt,The Place,Fried Rice & Turkey,1,13516.65,Transfer,34,Delivered,2024-01-02 21:03:00
2705,9848,Port Harcourt,Chicken Republic,Efo Riro & Poundo,3,3130.43,Card,26,Pending,2024-01-02 21:04:00
2706,3660,Asaba,The Place,Fried Rice & Turkey,2,13034.23,Card,82,Delivered,2024-01-02 21:05:00
2707,4730,Enugu,Chopnownow,Shawarma,3,13986.56,Card,22,Delivered,2024-01-02 21:06:00
2708,7207,Port Harcourt,Kilimanjaro,Ice Cream,3,7385.46,Transfer,78,Delivered,2024-01-02 21:07:00
2709,4162,Asaba,The Place,Shawarma,4,9854.74,Card,17,Delivered,2024-01-02 21:08:00
2710,2140,Abeokuta,Kilimanjaro,Spaghetti Bolognese,2,7081.0,Transfer,44,Delivered,2024-01-02 21:09:00
2711,9458,Benin City,Sweet Sensation,Ice Cream,4,6471.71,Card,38,Delivered,2024-01-02 21:10:00
2712,2708,Uyo,Sweet Sensation,Yam & Egg Sauce,1,13714.98,Transfer,15,Delivered,2024-01-02 21:11:00
2713,4630,Abuja,Kilimanjaro,Burger & Fries,3,2772.45,Wallet,88,Delivered,2024-01-02 21:12:00
2714,4211,Lagos,The Place,Fried Rice & Turkey,1,9723.95,Wallet,69,Delivered,2024-01-02 21:13:00
2715,7538,Abuja,The Place,Jollof Rice & Chicken,4,5957.27,Card,53,Delivered,2024-01-02 21:14:00
2716,1475,Abuja,Mr Biggs,Spaghetti Bolognese,4,6965.54,Cash,15,Delivered,2024-01-02 21:15:00
2717,8684,Ibadan,Coldstone,Shawarma,2,3534.32,Wallet,84,Delivered,2024-01-02 21:16:00
2718,2207,Abuja,Kilimanjoro,Ice Cream,1,7633.55,Cash,47,Delivered,2024-01-02 21:17:00
2719,2960,Ibadan,Kilimanjoro,Yam & Egg Sauce,3,9962.76,Cash,50,Delivered,2024-01-02 21:18:00
2720,1557,Ibadan,Mr Biggs,Burger & Fries,2,4959.52,Cash,21,Delivered,2024-01-02 21:19:00
2721,1882,Lagos,Coldstone,Spaghetti Bolognese,4,2455.32,Wallet,25,Pending,2024-01-02 21:20:00
2722,5761,Enugu,Kilimanjoro,Small Chops,4,9737.59,Transfer,72,Delivered,2024-01-02 21:21:00
2723,6867,Port Harcourt,Chicken Republic,Small Chops,4,13037.78,Wallet,77,Delivered,2024-01-02 21:22:00
2724,7963,Ibadan,Mr Biggs,Shawarma,3,6454.43,Cash,28,Delivered,2024-01-02 21:23:00
2725,8166,Port Harcourt,Dominos Pizza,Pizza (Large),2,7336.83,Cash,42,Delivered,2024-01-02 21:24:00
2726,8929,Lagos,Dominos Pizza,Fried Rice & Turkey,1,14238.08,Cash,81,Delivered,2024-01-02 21:25:00
2727,6347,Uyo,Dominos Pizza,Fried Rice & Turkey,3,8282.22,Wallet,32,Delivered,2024-01-02 21:26:00
2728,8269,Asaba,Sweet Sensation,Burger & Fries,4,10986.93,Card,25,Delivered,2024-01-02 21:27:00
2729,9125,Lagos,The Place,Ice Cream,2,10997.02,Transfer,48,Delivered,2024-01-02 21:28:00
2730,3454,Enugu,Kilimanjoro,Efo Riro & Poundo,3,13704.46,Wallet,59,Delivered,2024-01-02 21:29:00
2731,5494,Enugu,Sweet Sensation,Shawarma,3,4512.91,Wallet,19,Delivered,2024-01-02 21:30:00
2732,2946,Lagos,Dominos Pizza,Efo Riro & Poundo,3,3769.1,Wallet,54,Delivered,2024-01-02 21:31:00
2733,3808,Asaba,Chopnownow,Efo Riro & Poundo,4,14347.95,Wallet,28,Delivered,2024-01-02 21:32:00
2734,7642,Ibadan,Kilimanjaro,Pizza (Large),3,9574.47,Wallet,77,Delivered,2024-01-02 21:33:00
2735,4825,Port Harcourt,Kilimanjoro,Shawarma,3,7835.91,Card,71,Pending,2024-01-02 21:34:00
2736,4536,Uyo,Mr Biggs,Fried Rice & Turkey,2,9697.57,Transfer,26,Pending,2024-01-02 21:35:00
2737,7068,Abuja,Chicken Republic,Ice Cream,1,4142.71,Card,10,Cancelled,2024-01-02 21:36:00
2738,4802,Port Harcourt,Dominos Pizza,Small Chops,1,8105.12,Card,50,Delivered,2024-01-02 21:37:00
2739,5699,Enugu,Mr Biggs,Burger & Fries,2,4387.63,Transfer,62,Delivered,2024-01-02 21:38:00
2740,2970,Benin City,Sweet Sensation,Pizza (Large),2,14339.41,Cash,66,Delivered,2024-01-02 21:39:00
2741,6806,Abeokuta,The Place,Jollof Rice & Chicken,1,12244.89,Transfer,53,Delivered,2024-01-02 21:40:00
2742,7142,Port Harcourt,Kilimanjoro,Efo Riro & Poundo,2,8889.61,Transfer,10,Delivered,2024-01-02 21:41:00
2743,3819,Port Harcourt,Mr Biggs,Fried Rice & Turkey,4,12831.71,Transfer,89,Delivered,2024-01-02 21:42:00
2744,1364,Asaba,Kilimanjoro,Efo Riro & Poundo,2,9040.78,Wallet,73,Delivered,2024-01-02 21:43:00
2745,5258,Port Harcourt,Dominos Pizza,Pizza (Large),3,10908.33,Wallet,29,Delivered,2024-01-02 21:44:00
2746,4119,Ibadan,Dominos Pizza,Jollof Rice & Chicken,2,13992.29,Transfer,12,Pending,2024-01-02 21:45:00
2747,2863,Uyo,The Place,Jollof Rice & Chicken,3,10903.21,Wallet,17,Delivered,2024-01-02 21:46:00
2748,1115,Enugu,Coldstone,Pizza (Large),2,6717.68,Wallet,85,Cancelled,2024-01-02 21:47:00
2749,8084,Port Harcourt,The Place,Efo Riro & Poundo,4,2509.06,Transfer,47,Delivered,2024-01-02 21:48:00
2750,9016,Abeokuta,Kilimanjaro,Shawarma,2,14782.83,Cash,29,Delivered,2024-01-02 21:49:00
2751,3384,Port Harcourt,Dominos Pizza,Fried Rice & Turkey,3,13608.59,Wallet,54,Delivered,2024-01-02 21:50:00
2752,4935,Port Harcourt,Kilimanjoro,Shawarma,3,9225.21,Wallet,21,Delivered,2024-01-02 21:51:00
2753,8742,Abeokuta,Dominos Pizza,Shawarma,3,14472.55,Card,27,Delivered,2024-01-02 21:52:00
2754,6442,Lagos,Kilimanjaro,Yam & Egg Sauce,4,5328.54,Transfer,47,Delivered,2024-01-02 21:53:00
2755,3490,Lagos,Chicken Republic,Ice Cream,1,4706.68,Card,46,Delivered,2024-01-02 21:54:00
2756,7980,Ibadan,Sweet Sensation,Pizza (Large),2,7905.47,Wallet,63,Delivered,2024-01-02 21:55:00
2757,8661,Port Harcourt,Kilimanjoro,Ice Cream,2,11323.89,Cash,71,Delivered,2024-01-02 21:56:00
2758,2724,Uyo,Kilimanjaro,Burger & Fries,4,4897.94,Wallet,25,Delivered,2024-01-02 21:57:00
2759,9182,Uyo,Sweet Sensation,Small Chops,3,13750.37,Transfer,81,Delivered,2024-01-02 21:58:00
2760,3767,Ibadan,Dominos Pizza,Jollof Rice & Chicken,1,5708.95,Cash,66,Delivered,2024-01-02 21:59:00
2761,2137,Uyo,Chicken Republic,Ice Cream,4,8643.65,Card,86,Delivered,2024-01-02 22:00:00
2762,5117,Ibadan,Coldstone,Yam & Egg Sauce,3,2848.18,Transfer,46,Delivered,2024-01-02 22:01:00
2763,4420,Asaba,Dominos Pizza,Shawarma,2,6378.03,Wallet,53,Delivered,2024-01-02 22:02:00
2764,6845,Ibadan,Kilimanjaro,Fried Rice & Turkey,1,14457.34,Cash,19,Failed,2024-01-02 22:03:00
2765,5778,Abuja,Kilimanjoro,Burger & Fries,1,6775.83,Transfer,26,Delivered,2024-01-02 22:04:00
2766,4906,Ibadan,Dominos Pizza,Burger & Fries,2,6105.4,Cash,87,Cancelled,2024-01-02 22:05:00
2767,4637,Port Harcourt,Coldstone,Fried Rice & Turkey,2,5543.53,Cash,43,Delivered,2024-01-02 22:06:00
2768,3953,Benin City,Dominos Pizza,Burger & Fries,2,5517.28,Card,67,Delivered,2024-01-02 22:07:00
2769,6929,Ibadan,Kilimanjoro,Efo Riro & Poundo,4,12946.68,Transfer,55,Failed,2024-01-02 22:08:00
2770,1276,Abeokuta,Kilimanjaro,Shawarma,4,6120.59,Card,70,Pending,2024-01-02 22:09:00
2771,2999,Port Harcourt,Kilimanjoro,Burger & Fries,3,7064.03,Transfer,76,Delivered,2024-01-02 22:10:00
2772,2227,Port Harcourt,Kilimanjoro,Small Chops,3,7289.4,Transfer,15,Delivered,2024-01-02 22:11:00
2773,7337,Ibadan,Kilimanjaro,Ice Cream,3,7674.84,Wallet,81,Delivered,2024-01-02 22:12:00
2774,4735,Port Harcourt,Kilimanjaro,Pizza (Large),1,10082.77,Cash,34,Delivered,2024-01-02 22:13:00
2775,1695,Port Harcourt,Mr Biggs,Pizza (Large),3,2333.79,Wallet,52,Delivered,2024-01-02 22:14:00
2776,5152,Ibadan,Mr Biggs,Jollof Rice & Chicken,3,2648.6,Transfer,16,Delivered,2024-01-02 22:15:00
2777,8901,Asaba,Sweet Sensation,Small Chops,1,12157.19,Wallet,74,Delivered,2024-01-02 22:16:00
2778,8470,Uyo,Sweet Sensation,Burger & Fries,3,3610.14,Transfer,37,Delivered,2024-01-02 22:17:00
2779,8537,Lagos,Kilimanjaro,Fried Rice & Turkey,3,8692.04,Cash,49,Failed,2024-01-02 22:18:00
2780,3841,Ibadan,Dominos Pizza,Spaghetti Bolognese,4,3289.84,Wallet,75,Delivered,2024-01-02 22:19:00
2781,5208,Abeokuta,Kilimanjaro,Fried Rice & Turkey,3,12776.41,Cash,64,Delivered,2024-01-02 22:20:00
2782,9733,Uyo,Chopnownow,Pizza (Large),4,9988.63,Cash,24,Delivered,2024-01-02 22:21:00
2783,2088,Enugu,Dominos Pizza,Shawarma,2,8374.59,Cash,67,Delivered,2024-01-02 22:22:00
2784,4363,Lagos,Chopnownow,Efo Riro & Poundo,3,3900.78,Cash,30,Pending,2024-01-02 22:23:00
2785,1024,Lagos,Dominos Pizza,Spaghetti Bolognese,4,5269.6,Transfer,51,Delivered,2024-01-02 22:24:00
2786,7144,Abuja,The Place,Yam & Egg Sauce,4,2964.93,Wallet,81,Delivered,2024-01-02 22:25:00
2787,6668,Ibadan,Mr Biggs,Ice Cream,1,6799.81,Cash,26,Delivered,2024-01-02 22:26:00
2788,5236,Abuja,Kilimanjoro,Pizza (Large),3,2576.1,Wallet,44,Delivered,2024-01-02 22:27:00
2789,9068,Uyo,Dominos Pizza,Small Chops,4,14979.53,Transfer,67,Delivered,2024-01-02 22:28:00
2790,3235,Asaba,Sweet Sensation,Shawarma,2,4170.24,Wallet,16,Delivered,2024-01-02 22:29:00
2791,8295,Lagos,Kilimanjaro,Efo Riro & Poundo,4,13434.46,Card,36,Delivered,2024-01-02 22:30:00
2792,9392,Asaba,Dominos Pizza,Efo Riro & Poundo,3,7846.82,Card,38,Pending,2024-01-02 22:31:00
2793,9448,Enugu,Kilimanjaro,Jollof Rice & Chicken,2,8665.81,Transfer,11,Delivered,2024-01-02 22:32:00
2794,4747,Enugu,The Place,Small Chops,3,5886.94,Card,39,Delivered,2024-01-02 22:33:00
2795,4175,Abuja,Kilimanjoro,Efo Riro & Poundo,3,3444.57,Transfer,78,Cancelled,2024-01-02 22:34:00
2796,5897,Port Harcourt,Coldstone,Fried Rice & Turkey,3,9058.42,Cash,33,Delivered,2024-01-02 22:35:00
2797,6037,Enugu,Chopnownow,Efo Riro & Poundo,1,4899.2,Wallet,42,Delivered,2024-01-02 22:36:00
2798,8427,Asaba,Coldstone,Jollof Rice & Chicken,4,12901.46,Card,52,Delivered,2024-01-02 22:37:00
2799,9605,Ibadan,Dominos Pizza,Burger & Fries,2,4729.51,Transfer,82,Delivered,2024-01-02 22:38:00
2800,3014,Benin City,Chicken Republic,Yam & Egg Sauce,1,7024.33,Card,67,Delivered,2024-01-02 22:39:00
2801,2381,Ibadan,The Place,Small Chops,3,3125.34,Wallet,11,Delivered,2024-01-02 22:40:00
2802,2098,Benin City,The Place,Jollof Rice & Chicken,2,4050.08,Cash,10,Delivered,2024-01-02 22:41:00
2803,4426,Lagos,Mr Biggs,Small Chops,1,11677.67,Card,73,Delivered,2024-01-02 22:42:00
2804,4655,Abuja,Chicken Republic,Yam & Egg Sauce,1,6034.51,Wallet,59,Delivered,2024-01-02 22:43:00
2805,8938,Abuja,Mr Biggs,Jollof Rice & Chicken,1,8320.0,Card,39,Delivered,2024-01-02 22:44:00
2806,1187,Benin City,Kilimanjaro,Fried Rice & Turkey,3,3437.19,Cash,37,Delivered,2024-01-02 22:45:00
2807,6409,Abuja,Sweet Sensation,Burger & Fries,1,12046.65,Card,22,Pending,2024-01-02 22:46:00
2808,3092,Lagos,Coldstone,Ice Cream,2,10246.79,Wallet,18,Cancelled,2024-01-02 22:47:00
2809,3130,Benin City,Chopnownow,Fried Rice & Turkey,2,13975.16,Transfer,56,Delivered,2024-01-02 22:48:00
2810,6242,Abuja,Mr Biggs,Burger & Fries,3,9629.97,Transfer,23,Delivered,2024-01-02 22:49:00
2811,9549,Abuja,The Place,Burger & Fries,4,2590.94,Card,53,Delivered,2024-01-02 22:50:00
2812,6647,Lagos,Mr Biggs,Shawarma,4,9062.52,Transfer,20,Pending,2024-01-02 22:51:00
2813,6185,Port Harcourt,Kilimanjoro,Ice Cream,4,3207.68,Card,86,Delivered,2024-01-02 22:52:00
2814,6776,Abuja,Kilimanjaro,Jollof Rice & Chicken,3,14716.17,Wallet,10,Delivered,2024-01-02 22:53:00
2815,8913,Uyo,The Place,Burger & Fries,3,13746.87,Card,88,Delivered,2024-01-02 22:54:00
2816,8547,Asaba,Coldstone,Shawarma,3,12328.59,Wallet,37,Delivered,2024-01-02 22:55:00
2817,8823,Enugu,Dominos Pizza,Pizza (Large),2,5340.96,Transfer,23,Delivered,2024-01-02 22:56:00
2818,8355,Asaba,Chopnownow,Pizza (Large),4,9142.43,Cash,40,Delivered,2024-01-02 22:57:00
2819,7465,Abeokuta,Coldstone,Yam & Egg Sauce,3,14574.46,Card,49,Delivered,2024-01-02 22:58:00
2820,2497,Asaba,Dominos Pizza,Efo Riro & Poundo,2,6277.65,Wallet,76,Cancelled,2024-01-02 22:59:00
2821,3555,Lagos,Chicken Republic,Burger & Fries,3,11086.2,Cash,36,Delivered,2024-01-02 23:00:00
2822,6409,Enugu,Mr Biggs,Pizza (Large),3,13372.1,Card,83,Delivered,2024-01-02 23:01:00
2823,3951,Asaba,Chicken Republic,Small Chops,1,5104.93,Cash,48,Delivered,2024-01-02 23:02:00
2824,2238,Port Harcourt,Chopnownow,Efo Riro & Poundo,3,2754.98,Wallet,30,Pending,2024-01-02 23:03:00
2825,5727,Abuja,Dominos Pizza,Shawarma,4,9671.12,Cash,52,Delivered,2024-01-02 23:04:00
2826,4965,Enugu,Sweet Sensation,Fried Rice & Turkey,1,13895.03,Card,14,Delivered,2024-01-02 23:05:00
2827,6686,Port Harcourt,Chicken Republic,Fried Rice & Turkey,1,6806.92,Card,12,Delivered,2024-01-02 23:06:00
2828,4701,Abeokuta,Kilimanjoro,Efo Riro & Poundo,4,13062.5,Wallet,74,Delivered,2024-01-02 23:07:00
2829,3780,Abuja,The Place,Shawarma,3,11570.92,Card,78,Cancelled,2024-01-02 23:08:00
2830,8398,Benin City,Chicken Republic,Efo Riro & Poundo,1,6445.57,Transfer,79,Delivered,2024-01-02 23:09:00
2831,2588,Abeokuta,The Place,Yam & Egg Sauce,3,13858.25,Wallet,41,Delivered,2024-01-02 23:10:00
2832,3368,Enugu,Kilimanjoro,Pizza (Large),4,14330.6,Transfer,20,Delivered,2024-01-02 23:11:00
2833,6789,Ibadan,Coldstone,Burger & Fries,1,13918.24,Card,85,Cancelled,2024-01-02 23:12:00
2834,1436,Enugu,Dominos Pizza,Small Chops,4,10494.02,Transfer,47,Delivered,2024-01-02 23:13:00
2835,3828,Uyo,Kilimanjaro,Yam & Egg Sauce,3,7276.61,Wallet,83,Delivered,2024-01-02 23:14:00
2836,2556,Enugu,Dominos Pizza,Burger & Fries,2,5894.07,Transfer,51,Delivered,2024-01-02 23:15:00
2837,8570,Port Harcourt,Mr Biggs,Shawarma,1,13829.61,Wallet,28,Delivered,2024-01-02 23:16:00
2838,8480,Enugu,Kilimanjoro,Ice Cream,3,13392.49,Transfer,68,Delivered,2024-01-02 23:17:00
2839,1182,Uyo,Chicken Republic,Burger & Fries,1,9608.85,Card,82,Delivered,2024-01-02 23:18:00
2840,8190,Uyo,Dominos Pizza,Fried Rice & Turkey,1,14723.56,Card,27,Delivered,2024-01-02 23:19:00
2841,7687,Abeokuta,Chicken Republic,Shawarma,4,5205.03,Cash,88,Delivered,2024-01-02 23:20:00
2842,6565,Abuja,The Place,Burger & Fries,4,11813.16,Wallet,59,Delivered,2024-01-02 23:21:00
2843,8241,Uyo,Chopnownow,Spaghetti Bolognese,3,8358.41,Card,76,Delivered,2024-01-02 23:22:00
2844,8651,Asaba,Sweet Sensation,Fried Rice & Turkey,3,6187.0,Card,53,Delivered,2024-01-02 23:23:00
2845,6575,Lagos,The Place,Spaghetti Bolognese,4,4689.24,Transfer,27,Delivered,2024-01-02 23:24:00
2846,2589,Asaba,The Place,Fried Rice & Turkey,4,13350.24,Cash,75,Delivered,2024-01-02 23:25:00
2847,9851,Asaba,Kilimanjaro,Jollof Rice & Chicken,3,2578.46,Cash,86,Delivered,2024-01-02 23:26:00
2848,1159,Benin City,Chopnownow,Fried Rice & Turkey,2,9723.06,Wallet,34,Delivered,2024-01-02 23:27:00
2849,7555,Ibadan,Mr Biggs,Efo Riro & Poundo,4,4055.63,Cash,18,Delivered,2024-01-02 23:28:00
2850,9244,Abuja,Coldstone,Shawarma,4,5324.66,Card,33,Delivered,2024-01-02 23:29:00
2851,7846,Port Harcourt,Kilimanjoro,Jollof Rice & Chicken,4,5172.28,Cash,87,Delivered,2024-01-02 23:30:00
2852,3307,Port Harcourt,Dominos Pizza,Ice Cream,2,4217.36,Transfer,54,Delivered,2024-01-02 23:31:00
2853,2228,Abeokuta,Mr Biggs,Burger & Fries,2,14258.9,Wallet,66,Delivered,2024-01-02 23:32:00
2854,8226,Abeokuta,Mr Biggs,Yam & Egg Sauce,4,9379.74,Cash,20,Delivered,2024-01-02 23:33:00
2855,6590,Enugu,Kilimanjoro,Yam & Egg Sauce,2,7034.02,Card,34,Delivered,2024-01-02 23:34:00
2856,7919,Asaba,Mr Biggs,Fried Rice & Turkey,4,10446.9,Card,24,Delivered,2024-01-02 23:35:00
2857,6585,Enugu,Sweet Sensation,Small Chops,4,5102.98,Wallet,17,Delivered,2024-01-02 23:36:00
2858,7046,Lagos,Sweet Sensation,Burger & Fries,3,7739.7,Transfer,23,Delivered,2024-01-02 23:37:00
2859,5945,Lagos,Chicken Republic,Jollof Rice & Chicken,2,13412.03,Card,11,Pending,2024-01-02 23:38:00
2860,8927,Ibadan,Sweet Sensation,Efo Riro & Poundo,2,11085.07,Transfer,80,Delivered,2024-01-02 23:39:00
2861,8016,Benin City,Chicken Republic,Jollof Rice & Chicken,4,4764.57,Wallet,34,Delivered,2024-01-02 23:40:00
2862,8758,Uyo,Kilimanjoro,Efo Riro & Poundo,2,13392.81,Transfer,41,Delivered,2024-01-02 23:41:00
2863,6086,Port Harcourt,Chicken Republic,Shawarma,3,14945.29,Wallet,46,Delivered,2024-01-02 23:42:00
2864,8161,Lagos,Dominos Pizza,Yam & Egg Sauce,3,7704.97,Cash,11,Delivered,2024-01-02 23:43:00
2865,2884,Asaba,Dominos Pizza,Jollof Rice & Chicken,4,8229.74,Cash,36,Pending,2024-01-02 23:44:00
2866,2809,Benin City,Sweet Sensation,Small Chops,1,6366.08,Card,23,Delivered,2024-01-02 23:45:00
2867,4167,Benin City,Kilimanjoro,Fried Rice & Turkey,2,6807.93,Wallet,49,Delivered,2024-01-02 23:46:00
2868,7352,Abeokuta,Dominos Pizza,Yam & Egg Sauce,3,10891.89,Cash,38,Delivered,2024-01-02 23:47:00
2869,7056,Enugu,Kilimanjoro,Yam & Egg Sauce,2,11138.77,Wallet,58,Delivered,2024-01-02 23:48:00
2870,3437,Abuja,The Place,Small Chops,3,4551.37,Card,81,Delivered,2024-01-02 23:49:00
2871,7468,Ibadan,Chicken Republic,Spaghetti Bolognese,2,8345.27,Wallet,56,Delivered,2024-01-02 23:50:00
2872,6951,Ibadan,Chicken Republic,Efo Riro & Poundo,1,9721.06,Wallet,68,Cancelled,2024-01-02 23:51:00
2873,6276,Uyo,Sweet Sensation,Shawarma,1,7340.41,Wallet,31,Pending,2024-01-02 23:52:00
2874,9859,Abeokuta,Chopnownow,Efo Riro & Poundo,4,13927.62,Wallet,62,Delivered,2024-01-02 23:53:00
2875,8818,Abeokuta,Kilimanjoro,Fried Rice & Turkey,4,7184.8,Wallet,29,Delivered,2024-01-02 23:54:00
2876,5728,Lagos,Mr Biggs,Jollof Rice & Chicken,4,2194.15,Wallet,11,Delivered,2024-01-02 23:55:00
2877,3624,Enugu,Chicken Republic,Yam & Egg Sauce,1,2140.03,Cash,31,Delivered,2024-01-02 23:56:00
2878,6738,Uyo,Coldstone,Yam & Egg Sauce,3,11421.17,Wallet,42,Delivered,2024-01-02 23:57:00
2879,5232,Port Harcourt,Mr Biggs,Burger & Fries,2,2034.37,Cash,84,Delivered,2024-01-02 23:58:00
2880,6793,Ibadan,Mr Biggs,Efo Riro & Poundo,1,11958.92,Wallet,34,Delivered,2024-01-02 23:59:00
2881,5523,Lagos,Sweet Sensation,Fried Rice & Turkey,4,11688.38,Card,13,Delivered,2024-01-03 00:00:00
2882,6571,Abuja,The Place,Jollof Rice & Chicken,1,2607.21,Card,63,Pending,2024-01-03 00:01:00
2883,3224,Abeokuta,The Place,Burger & Fries,3,11592.29,Card,74,Delivered,2024-01-03 00:02:00
2884,9389,Uyo,Kilimanjaro,Ice Cream,3,9066.97,Wallet,30,Delivered,2024-01-03 00:03:00
2885,7091,Benin City,Chicken Republic,Ice Cream,2,10739.32,Cash,51,Delivered,2024-01-03 00:04:00
2886,9662,Abuja,The Place,Pizza (Large),1,9995.18,Wallet,64,Delivered,2024-01-03 00:05:00
2887,7361,Uyo,Sweet Sensation,Fried Rice & Turkey,2,5410.94,Wallet,83,Cancelled,2024-01-03 00:06:00
2888,2948,Uyo,Chopnownow,Jollof Rice & Chicken,4,9819.83,Wallet,47,Delivered,2024-01-03 00:07:00
2889,8094,Port Harcourt,Chicken Republic,Shawarma,4,4772.42,Cash,14,Pending,2024-01-03 00:08:00
2890,7318,Lagos,Dominos Pizza,Burger & Fries,1,12758.67,Transfer,65,Pending,2024-01-03 00:09:00
2891,4796,Lagos,Mr Biggs,Efo Riro & Poundo,3,6856.92,Card,77,Cancelled,2024-01-03 00:10:00
2892,1234,Asaba,Kilimanjaro,Pizza (Large),1,9902.33,Transfer,33,Cancelled,2024-01-03 00:11:00
2893,4607,Uyo,Chicken Republic,Jollof Rice & Chicken,2,6323.01,Wallet,89,Delivered,2024-01-03 00:12:00
